type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,STA,8C:CE:4E:9A:42:DD,-39,11,1,7,1,1,1,1,0,0,0,-93,1,6,1,105107841,0,110,0,0,105.553,384,[110 96 6 0 0 0 0 0 0 0 0 0 -19 -15 -19 -15 -19 -16 -18 -16 -18 -18 -16 -17 -16 -17 -15 -18 -15 -18 -14 -19 -14 -18 -14 -18 -13 -18 -12 -18 -12 -18 -12 -18 -12 -17 -12 -17 -11 -18 -11 -17 -11 -17 -11 -17 -11 -17 -11 -16 -11 -15 -11 -15 0 0 -11 -15 -11 -14 -11 -14 -11 -14 -11 -14 -11 -13 -11 -13 -12 -13 -11 -12 -12 -12 -12 -12 -13 -12 -13 -11 -12 -11 -13 -11 -13 -10 -14 -10 -13 -10 -14 -10 -13 -10 -14 -10 -14 -9 -15 -9 -14 -9 -15 -8 -14 -8 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,8C:CE:4E:9A:42:DD,-39,11,1,7,1,1,1,1,0,0,0,-93,1,6,1,105234581,0,110,0,0,105.615,384,[110 96 6 0 0 0 0 0 0 0 0 0 -16 -14 -16 -15 -15 -16 -15 -16 -14 -16 -14 -17 -14 -16 -13 -17 -12 -17 -12 -17 -12 -17 -12 -17 -11 -17 -11 -17 -11 -17 -11 -16 -10 -16 -10 -16 -10 -16 -10 -16 -10 -16 -9 -15 -10 -15 -10 -14 -10 -14 -10 -14 0 0 -10 -13 -10 -13 -10 -13 -10 -12 -10 -12 -11 -12 -11 -11 -11 -12 -11 -11 -11 -10 -11 -10 -12 -10 -12 -10 -12 -9 -12 -9 -13 -9 -13 -9 -13 -8 -13 -8 -13 -8 -13 -8 -13 -7 -13 -7 -14 -7 -14 -6 -14 -6 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,8C:CE:4E:9A:42:DD,-39,11,1,7,1,1,1,1,0,0,0,-93,1,6,1,105240814,0,110,0,0,105.656,384,[110 96 6 0 0 0 0 0 0 0 0 0 -18 -3 -18 -4 -17 -4 -17 -5 -17 -5 -17 -6 -16 -6 -16 -6 -16 -7 -16 -7 -15 -7 -15 -7 -15 -7 -14 -7 -14 -7 -14 -7 -14 -7 -14 -7 -13 -8 -13 -7 -13 -7 -13 -7 -12 -7 -13 -7 -13 -6 -12 -6 0 0 -12 -6 -12 -5 -12 -5 -12 -5 -12 -5 -12 -4 -12 -4 -12 -4 -12 -4 -12 -4 -12 -3 -12 -3 -12 -3 -12 -2 -12 -2 -12 -2 -12 -2 -12 -2 -12 -1 -12 -1 -12 -1 -12 -1 -12 0 -12 0 -12 0 -12 0 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,8C:CE:4E:9A:42:DD,-39,11,1,7,1,1,1,1,0,0,0,-93,1,6,1,105243132,0,110,0,0,105.699,384,[110 96 6 0 0 0 0 0 0 0 0 0 -20 1 -19 1 -20 0 -20 0 -20 -1 -20 -2 -19 -2 -19 -2 -19 -2 -19 -3 -19 -3 -18 -3 -18 -4 -18 -4 -17 -4 -17 -4 -17 -4 -17 -4 -17 -3 -16 -3 -16 -3 -16 -3 -16 -3 -16 -3 -16 -3 -15 -3 0 0 -15 -2 -15 -2 -14 -1 -14 -1 -14 -1 -14 -1 -14 0 -14 0 -14 0 -14 1 -14 1 -14 1 -14 2 -14 2 -13 2 -13 2 -13 3 -13 3 -13 3 -13 3 -13 4 -13 4 -13 4 -13 4 -13 4 -12 5 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,8C:CE:4E:9A:42:DD,-39,11,1,6,1,1,1,1,0,0,0,-93,1,6,1,105281102,0,110,0,0,105.742,384,[110 96 6 0 0 0 0 0 0 0 0 0 -21 4 -21 4 -21 3 -21 2 -21 2 -21 1 -21 1 -21 0 -21 0 -21 -1 -20 -1 -20 -2 -20 -1 -20 -2 -19 -2 -19 -2 -18 -2 -18 -1 -18 -2 -18 -2 -18 -2 -18 -2 -17 -2 -17 -1 -17 -1 -16 -1 0 0 -16 -1 -16 0 -16 0 -16 0 -15 1 -15 1 -15 1 -15 1 -15 2 -15 2 -15 2 -15 3 -14 3 -14 3 -14 4 -14 4 -14 4 -13 4 -14 5 -14 5 -14 5 -14 5 -13 6 -13 6 -13 6 -13 6 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,8C:CE:4E:9A:42:DD,-39,11,1,7,1,1,1,1,0,0,0,-93,1,6,1,105411198,0,110,0,0,105.792,384,[110 96 6 0 0 0 0 0 0 0 0 0 -3 -20 -3 -20 -2 -20 -2 -20 -1 -20 0 -19 0 -19 1 -19 1 -19 2 -19 2 -19 3 -18 2 -18 3 -18 3 -18 3 -17 3 -17 3 -17 3 -17 3 -16 2 -16 2 -16 2 -16 2 -16 2 -15 2 -15 0 0 1 -14 1 -15 1 -15 0 -14 0 -14 0 -14 0 -14 -1 -14 -1 -14 -1 -14 -1 -14 -2 -14 -2 -13 -2 -13 -2 -13 -3 -13 -3 -13 -3 -13 -4 -13 -4 -13 -4 -13 -4 -13 -4 -14 -4 -13 -5 -13 -5 -13 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,8C:CE:4E:9A:42:DD,-38,11,1,6,1,1,1,1,0,0,0,-93,1,6,1,105417764,0,110,0,0,105.827,384,[110 96 6 0 0 0 0 0 0 0 0 0 14 -10 15 -9 15 -9 15 -9 16 -8 16 -8 16 -7 16 -6 16 -6 16 -6 15 -6 15 -6 15 -6 15 -5 16 -5 15 -5 14 -4 14 -5 14 -5 14 -5 14 -4 13 -5 13 -5 13 -5 13 -5 12 -5 0 0 12 -5 12 -5 12 -6 11 -6 11 -6 11 -6 11 -6 11 -6 11 -6 10 -7 10 -7 10 -7 10 -7 10 -8 9 -8 9 -8 9 -8 9 -9 9 -9 8 -9 8 -9 8 -9 8 -10 8 -10 8 -10 7 -10 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,8C:CE:4E:9A:42:DD,-39,11,1,7,1,1,1,1,0,0,0,-93,1,6,1,105453427,0,110,0,0,105.867,384,[110 96 6 0 0 0 0 0 0 0 0 0 16 -11 16 -10 17 -10 16 -9 17 -8 17 -8 17 -7 17 -7 17 -7 17 -7 17 -6 17 -6 17 -6 17 -5 16 -5 16 -5 15 -4 16 -5 15 -5 15 -4 15 -5 15 -5 15 -5 14 -5 14 -5 13 -5 0 0 13 -5 13 -5 12 -6 12 -6 12 -6 12 -7 12 -6 11 -7 11 -7 11 -7 10 -7 10 -7 11 -8 10 -8 10 -8 10 -8 10 -9 9 -9 10 -9 9 -9 9 -9 9 -10 9 -10 8 -11 8 -10 8 -10 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,8C:CE:4E:9A:42:DD,-39,11,1,7,1,1,1,1,0,0,0,-93,1,6,1,105492649,0,110,0,0,105.907,384,[110 96 6 0 0 0 0 0 0 0 0 0 16 16 15 18 14 17 14 19 13 19 13 19 12 19 12 19 11 19 10 19 11 19 10 19 10 19 9 19 9 19 8 19 9 19 8 18 8 18 7 17 8 17 8 17 8 17 8 16 8 16 8 15 0 0 8 15 8 15 9 15 8 14 9 14 9 13 9 13 10 13 9 12 10 12 10 12 10 12 10 12 11 12 11 11 11 11 11 11 12 11 12 10 12 10 12 10 12 10 13 9 12 9 13 9 13 9 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,8C:CE:4E:9A:42:DD,-39,11,1,7,1,1,1,1,0,0,0,-93,1,6,1,105568369,0,110,0,0,105.949,384,[110 96 6 0 0 0 0 0 0 0 0 0 -16 7 -16 6 -17 5 -17 5 -17 4 -17 4 -16 3 -17 3 -16 2 -17 3 -16 2 -16 2 -16 1 -16 1 -15 1 -16 1 -15 1 -15 1 -15 1 -15 1 -15 1 -15 0 -14 1 -14 1 -14 1 -13 1 0 0 -13 1 -13 2 -13 2 -12 2 -12 2 -12 2 -12 2 -12 2 -12 2 -12 3 -11 3 -12 4 -11 4 -11 4 -11 4 -11 4 -11 4 -11 4 -11 5 -11 5 -11 5 -11 5 -11 6 -10 6 -10 6 -10 6 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,8C:CE:4E:9A:42:DD,-39,11,1,7,1,1,1,1,0,0,0,-93,1,6,1,105570079,0,110,0,0,105.986,384,[110 96 6 0 0 0 0 0 0 0 0 0 19 -10 19 -10 19 -9 20 -8 19 -8 20 -7 19 -6 19 -6 19 -5 19 -5 19 -5 19 -4 19 -4 19 -3 18 -4 18 -3 18 -3 17 -3 17 -3 17 -3 17 -3 16 -3 16 -3 16 -3 16 -4 15 -3 0 0 15 -4 14 -4 15 -4 14 -5 14 -4 14 -5 13 -5 13 -6 13 -5 13 -6 13 -6 13 -6 12 -6 13 -7 12 -7 13 -8 12 -8 12 -8 12 -8 11 -8 12 -9 11 -9 12 -9 11 -9 11 -10 10 -9 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,8C:CE:4E:9A:42:DD,-39,11,1,7,1,1,1,1,0,0,0,-93,1,6,1,105570372,0,110,0,0,106.026,384,[110 96 6 0 0 0 0 0 0 0 0 0 2 -19 3 -19 3 -20 4 -19 5 -19 5 -19 5 -18 6 -18 6 -18 7 -17 6 -17 7 -17 7 -17 7 -16 7 -16 7 -16 7 -15 7 -15 7 -15 7 -15 7 -15 6 -14 6 -14 6 -14 6 -14 6 -14 0 0 5 -14 4 -13 5 -14 4 -13 4 -14 3 -14 3 -14 3 -14 3 -13 2 -13 2 -13 2 -13 1 -13 1 -13 1 -13 1 -14 1 -14 0 -14 0 -13 0 -14 -1 -14 -1 -14 -1 -14 -1 -14 -1 -13 -2 -13 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,8C:CE:4E:9A:42:DD,-39,11,1,7,1,1,1,1,0,0,0,-93,1,6,1,105608993,0,110,0,0,106.067,384,[110 96 6 0 0 0 0 0 0 0 0 0 -13 14 -13 14 -14 13 -15 14 -15 12 -15 12 -15 11 -15 11 -15 10 -15 11 -15 10 -15 10 -16 10 -15 9 -15 9 -15 8 -15 8 -14 8 -15 8 -14 8 -14 8 -14 8 -13 8 -13 8 -13 8 -13 8 0 0 -12 8 -12 8 -12 8 -11 8 -12 9 -11 9 -10 9 -10 9 -10 9 -10 9 -10 9 -10 9 -9 9 -9 10 -8 9 -9 10 -8 10 -8 10 -8 11 -7 10 -7 11 -7 11 -7 11 -7 11 -7 11 -6 11 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,8C:CE:4E:9A:42:DD,-39,11,1,7,1,1,1,1,0,0,0,-93,1,6,1,105734990,0,110,0,0,106.115,384,[110 96 6 0 0 0 0 0 0 0 0 0 -16 7 -16 6 -16 6 -17 6 -17 5 -17 4 -17 4 -17 3 -16 3 -17 3 -17 2 -16 2 -17 2 -16 2 -16 2 -16 2 -15 1 -15 2 -15 1 -15 2 -15 1 -14 2 -14 1 -14 1 -14 2 -13 2 0 0 -13 2 -13 3 -13 3 -12 3 -12 3 -12 3 -12 4 -12 4 -12 4 -12 4 -11 4 -11 5 -11 5 -11 5 -11 5 -11 5 -10 6 -10 6 -10 6 -10 6 -10 6 -10 7 -10 7 -10 7 -10 7 -9 7 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,8C:CE:4E:9A:42:DD,-39,11,1,7,1,1,1,1,0,0,0,-93,1,6,1,105744165,0,110,0,0,106.149,384,[110 96 6 0 0 0 0 0 0 0 0 0 -16 8 -16 7 -16 7 -16 7 -17 7 -17 5 -16 5 -17 4 -16 4 -17 4 -17 3 -16 3 -16 3 -16 3 -16 3 -16 3 -15 2 -15 2 -15 3 -15 3 -15 3 -14 3 -14 2 -14 3 -13 3 -13 3 0 0 -12 3 -13 4 -12 4 -12 4 -12 4 -12 4 -12 5 -11 5 -11 5 -11 5 -11 5 -11 5 -11 6 -10 6 -10 6 -10 6 -10 7 -10 7 -9 7 -9 7 -9 7 -9 8 -9 8 -9 8 -9 8 -8 8 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,8C:CE:4E:9A:42:DD,-39,11,1,7,1,1,1,1,0,0,0,-93,1,6,1,105770527,0,110,0,0,106.189,384,[110 96 6 0 0 0 0 0 0 0 0 0 7 18 7 17 6 17 6 18 5 18 5 18 4 18 3 18 3 18 2 18 2 18 2 18 2 17 2 17 2 17 1 16 1 16 2 15 1 16 1 16 1 15 1 15 1 15 1 15 2 14 2 14 0 0 2 14 2 14 3 14 3 13 3 13 3 13 3 13 3 12 3 12 4 12 4 12 4 12 5 12 5 12 5 11 6 11 6 11 6 11 6 11 6 11 6 11 6 11 6 11 7 10 7 10 7 10 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,8C:CE:4E:9A:42:DD,-39,11,1,7,1,1,1,1,0,0,0,-93,1,6,1,105812806,0,110,0,0,106.224,384,[110 96 6 0 0 0 0 0 0 0 0 0 15 -13 15 -12 15 -12 15 -12 16 -11 16 -10 16 -10 16 -9 16 -9 17 -9 16 -8 16 -7 17 -7 16 -7 16 -7 16 -7 15 -6 15 -6 15 -6 15 -6 15 -6 14 -7 14 -6 14 -6 14 -6 14 -6 0 0 12 -6 13 -6 12 -7 12 -7 12 -7 12 -7 11 -8 12 -7 11 -8 11 -8 10 -8 10 -8 10 -8 10 -9 10 -9 9 -9 10 -9 9 -9 9 -9 9 -10 9 -10 8 -10 9 -10 8 -11 8 -10 8 -11 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,8C:CE:4E:9A:42:DD,-40,11,1,7,1,1,1,1,0,0,0,-93,1,6,1,105893920,0,110,0,0,106.275,384,[110 96 6 0 0 0 0 0 0 0 0 0 -21 2 -21 1 -21 1 -21 0 -21 0 -21 -1 -20 -2 -20 -3 -20 -3 -20 -3 -20 -3 -20 -3 -20 -3 -19 -3 -19 -4 -19 -3 -18 -4 -18 -4 -18 -4 -17 -4 -17 -4 -17 -4 -17 -4 -17 -3 -16 -3 -16 -3 0 0 -16 -2 -16 -2 -16 -2 -16 -1 -15 -1 -15 -1 -15 0 -15 0 -15 0 -15 0 -15 1 -15 2 -14 2 -14 2 -15 2 -14 2 -15 3 -14 3 -14 3 -14 3 -14 4 -14 4 -14 5 -14 5 -14 5 -14 5 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,8C:CE:4E:9A:42:DD,-39,11,1,6,1,1,1,1,0,0,0,-93,1,6,1,105901745,0,110,0,0,106.31,384,[110 96 6 0 0 0 0 0 0 0 0 0 0 -19 0 -19 1 -20 2 -19 2 -19 3 -18 3 -18 4 -18 4 -18 4 -18 4 -18 5 -17 5 -17 5 -17 5 -16 5 -16 5 -16 5 -15 5 -15 5 -15 5 -15 5 -15 5 -15 5 -14 4 -14 4 -14 0 0 4 -13 3 -14 3 -13 3 -13 3 -13 3 -13 2 -14 2 -14 2 -13 1 -13 1 -13 1 -13 1 -13 0 -13 0 -13 0 -13 0 -13 -1 -13 -1 -13 -1 -13 -1 -13 -1 -13 -2 -13 -2 -13 -2 -13 -2 -13 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,8C:CE:4E:9A:42:DD,-39,11,1,7,1,1,1,1,0,0,0,-93,1,6,1,105935395,0,110,0,0,106.351,384,[110 96 6 0 0 0 0 0 0 0 0 0 -16 -11 -16 -12 -15 -12 -16 -13 -15 -13 -15 -14 -14 -14 -13 -14 -13 -14 -13 -14 -13 -14 -13 -14 -12 -14 -12 -14 -12 -14 -11 -14 -11 -14 -10 -13 -11 -14 -10 -13 -10 -13 -10 -13 -10 -12 -10 -12 -10 -12 -10 -12 0 0 -10 -11 -10 -10 -11 -11 -10 -10 -11 -10 -11 -10 -11 -9 -11 -10 -11 -9 -11 -8 -11 -8 -12 -8 -12 -8 -12 -8 -12 -7 -12 -7 -12 -7 -12 -7 -12 -6 -12 -6 -12 -6 -13 -6 -13 -5 -13 -5 -13 -5 -13 -5 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,8C:CE:4E:9A:42:DD,-39,11,1,7,1,1,1,1,0,0,0,-93,1,6,1,105974977,0,110,0,0,106.399,384,[110 96 6 0 0 0 0 0 0 0 0 0 -3 -19 -2 -20 -2 -19 -1 -19 -1 -20 -1 -19 0 -19 0 -19 1 -19 1 -19 2 -19 2 -18 2 -18 2 -19 2 -18 2 -17 3 -17 2 -17 2 -17 3 -16 2 -16 2 -16 2 -16 2 -16 2 -15 2 -15 0 0 1 -14 1 -15 1 -14 0 -14 0 -14 0 -14 0 -14 -1 -14 -1 -13 -2 -14 -2 -13 -2 -14 -2 -13 -2 -13 -3 -13 -4 -13 -3 -14 -4 -13 -4 -13 -4 -13 -4 -13 -4 -13 -4 -13 -5 -13 -5 -13 -5 -13 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,8C:CE:4E:9A:42:DD,-39,11,1,7,1,1,1,1,0,0,0,-93,1,6,1,106022067,0,110,0,0,106.441,384,[110 96 6 0 0 0 0 0 0 0 0 0 -18 -9 -17 -9 -17 -10 -17 -11 -17 -11 -16 -11 -16 -11 -16 -11 -15 -12 -15 -12 -15 -12 -14 -12 -14 -12 -13 -12 -14 -12 -13 -12 -13 -12 -13 -12 -13 -12 -12 -11 -13 -11 -12 -11 -12 -11 -12 -10 -12 -10 -12 -10 0 0 -12 -9 -11 -9 -12 -9 -12 -8 -12 -8 -12 -8 -12 -7 -12 -7 -12 -7 -12 -6 -12 -6 -13 -6 -13 -6 -13 -6 -13 -5 -13 -5 -13 -4 -13 -4 -13 -3 -13 -4 -13 -3 -13 -3 -13 -3 -13 -3 -14 -2 -13 -2 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,8C:CE:4E:9A:42:DD,-39,11,1,7,1,1,1,1,0,0,0,-93,1,6,1,106120665,0,110,0,0,106.501,384,[110 96 6 0 0 0 0 0 0 0 0 0 -18 6 -18 6 -19 6 -18 5 -18 4 -19 4 -19 3 -19 3 -18 2 -18 3 -18 2 -18 2 -18 2 -18 2 -18 1 -17 1 -17 1 -16 1 -17 1 -16 1 -16 1 -16 1 -15 1 -15 1 -15 2 -15 1 0 0 -14 2 -14 2 -14 2 -14 2 -14 3 -13 3 -13 3 -13 4 -13 4 -13 4 -12 4 -13 5 -12 5 -12 5 -12 5 -12 5 -12 6 -12 6 -12 6 -11 6 -11 7 -11 7 -11 7 -11 7 -11 7 -10 7 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,8C:CE:4E:9A:42:DD,-39,11,1,7,1,1,1,1,0,0,0,-93,4,6,1,106122134,0,110,0,0,106.534,384,[110 96 6 0 0 0 0 0 0 0 0 0 -16 14 -17 14 -17 13 -17 13 -17 12 -18 12 -18 11 -18 10 -18 10 -18 10 -18 9 -18 8 -18 8 -18 8 -18 8 -17 7 -17 7 -17 7 -17 8 -17 7 -16 7 -16 7 -16 7 -16 6 -15 7 -15 7 0 0 -14 7 -14 7 -14 8 -13 8 -13 7 -13 8 -12 8 -12 8 -12 8 -12 8 -12 8 -12 8 -11 9 -11 9 -10 10 -11 10 -10 10 -10 10 -10 10 -10 10 -10 10 -10 11 -9 11 -9 11 -9 11 -9 11 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,8C:CE:4E:9A:42:DD,-39,11,1,7,1,1,1,1,0,0,0,-93,1,6,1,106203779,0,110,0,0,106.584,384,[110 96 6 0 0 0 0 0 0 0 0 0 20 -6 20 -5 20 -5 21 -4 20 -3 20 -2 20 -2 20 -2 20 -1 20 -1 19 -1 19 0 19 0 19 0 19 0 18 0 18 0 17 1 17 0 17 0 17 0 17 0 16 0 16 -1 16 0 15 -1 0 0 15 -1 15 -1 15 -1 15 -2 14 -3 14 -2 14 -3 14 -4 14 -3 14 -3 13 -4 13 -4 13 -4 14 -5 13 -5 13 -5 13 -6 13 -6 13 -6 13 -6 13 -7 12 -7 12 -7 12 -8 12 -8 12 -8 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,8C:CE:4E:9A:42:DD,-39,11,1,7,1,1,1,1,0,0,0,-93,1,6,1,106211586,0,110,0,0,106.617,384,[110 96 6 0 0 0 0 0 0 0 0 0 -22 0 -22 -1 -21 -2 -22 -2 -22 -3 -21 -4 -20 -4 -21 -5 -20 -5 -20 -5 -20 -5 -20 -6 -19 -6 -19 -6 -19 -6 -18 -6 -18 -7 -18 -7 -17 -6 -17 -6 -17 -7 -17 -6 -17 -6 -17 -5 -16 -5 -16 -5 0 0 -15 -5 -16 -4 -16 -4 -15 -4 -15 -4 -15 -3 -15 -3 -15 -3 -15 -3 -15 -3 -15 -2 -15 -2 -15 -1 -15 -1 -15 -1 -15 0 -15 0 -15 0 -15 0 -15 0 -15 0 -15 1 -15 1 -15 2 -15 2 -15 2 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,8C:CE:4E:9A:42:DD,-39,11,1,7,1,1,1,1,0,0,0,-93,1,6,1,106242837,0,110,0,0,106.661,384,[110 96 6 0 0 0 0 0 0 0 0 0 -15 -12 -16 -14 -14 -13 -15 -14 -13 -14 -14 -15 -12 -15 -12 -15 -12 -15 -12 -15 -11 -15 -11 -16 -10 -15 -10 -15 -11 -16 -10 -15 -10 -15 -9 -14 -10 -15 -9 -14 -9 -14 -9 -14 -9 -13 -9 -13 -9 -13 -9 -13 0 0 -9 -12 -9 -11 -10 -12 -9 -11 -10 -11 -10 -11 -10 -10 -10 -10 -10 -10 -10 -9 -10 -9 -11 -9 -11 -9 -11 -9 -11 -9 -12 -8 -11 -8 -12 -8 -12 -7 -12 -7 -12 -7 -12 -7 -12 -6 -12 -7 -12 -6 -13 -6 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,8C:CE:4E:9A:42:DD,-39,11,1,7,1,1,1,1,0,0,0,-93,1,6,1,106282884,0,110,0,0,106.708,384,[110 96 6 0 0 0 0 0 0 0 0 0 0 17 0 16 -1 17 -2 17 -2 17 -2 16 -2 16 -3 16 -4 15 -4 16 -4 15 -4 15 -4 15 -5 15 -5 14 -5 14 -5 14 -5 13 -5 14 -5 13 -4 13 -5 13 -4 12 -4 13 -4 13 -4 12 0 0 -3 12 -3 12 -3 12 -3 11 -3 12 -2 11 -2 11 -2 11 -2 11 -1 11 -1 11 -1 11 -1 11 -1 11 0 11 0 11 0 11 0 11 0 11 1 11 1 11 1 11 2 11 1 11 2 11 2 11 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,8C:CE:4E:9A:42:DD,-39,11,1,7,1,1,1,1,0,0,0,-93,1,6,1,106332405,0,110,0,0,106.746,384,[110 96 6 0 0 0 0 0 0 0 0 0 -17 -2 -17 -3 -17 -4 -18 -4 -17 -4 -17 -5 -16 -5 -17 -6 -16 -6 -16 -6 -16 -6 -15 -7 -15 -7 -15 -6 -15 -7 -14 -7 -14 -6 -14 -6 -14 -6 -14 -6 -14 -6 -13 -6 -13 -6 -13 -6 -13 -6 -13 -6 0 0 -12 -5 -13 -5 -13 -4 -12 -4 -13 -4 -13 -3 -12 -3 -12 -3 -12 -3 -12 -3 -12 -2 -12 -2 -12 -1 -12 -1 -12 -1 -13 -1 -12 -1 -12 -1 -12 0 -12 0 -12 0 -12 1 -12 1 -12 1 -12 1 -12 1 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,8C:CE:4E:9A:42:DD,-39,11,1,7,1,1,1,1,0,0,0,-93,1,6,1,106415452,0,110,0,0,106.796,384,[110 96 6 0 0 0 0 0 0 0 0 0 8 19 7 20 6 20 5 21 5 20 4 20 4 20 2 20 2 20 2 19 2 19 1 19 1 19 1 19 1 19 1 18 1 18 1 17 0 18 0 17 0 17 0 16 1 16 0 16 1 16 1 16 0 0 1 15 2 15 2 15 2 14 3 15 3 14 2 14 3 14 3 13 3 13 4 13 4 13 5 13 5 14 5 12 5 13 5 13 6 13 6 13 6 12 7 13 6 12 7 12 8 12 7 11 8 12 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,8C:CE:4E:9A:42:DD,-39,11,1,7,1,1,1,1,0,0,0,-93,1,6,1,106420119,0,110,0,0,106.827,384,[110 96 6 0 0 0 0 0 0 0 0 0 -8 -16 -8 -16 -7 -16 -7 -16 -7 -17 -6 -16 -5 -17 -5 -16 -5 -16 -4 -16 -4 -17 -3 -16 -3 -16 -3 -16 -3 -15 -3 -16 -2 -15 -3 -15 -3 -15 -3 -15 -3 -15 -3 -14 -3 -14 -3 -14 -3 -14 -3 -13 0 0 -4 -13 -4 -13 -4 -12 -4 -12 -4 -12 -4 -12 -5 -12 -5 -12 -5 -11 -6 -11 -5 -11 -5 -11 -6 -11 -6 -11 -7 -10 -7 -10 -7 -10 -7 -10 -7 -10 -7 -10 -7 -10 -8 -10 -8 -10 -8 -10 -8 -9 -8 -9 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,8C:CE:4E:9A:42:DD,-39,11,1,7,1,1,1,1,0,0,0,-93,1,6,1,106451473,0,110,0,0,106.872,384,[110 96 6 0 0 0 0 0 0 0 0 0 -20 7 -21 7 -21 6 -21 6 -21 5 -21 4 -21 4 -21 3 -20 3 -20 3 -21 3 -20 2 -20 2 -20 2 -20 1 -19 1 -19 1 -18 1 -19 1 -18 1 -18 1 -18 1 -17 1 -17 2 -17 2 -17 2 0 0 -16 2 -15 2 -16 3 -15 3 -16 3 -15 3 -15 3 -15 4 -15 4 -14 4 -14 5 -14 5 -14 5 -14 6 -13 6 -14 6 -13 6 -14 7 -13 7 -13 7 -13 7 -13 7 -13 8 -12 8 -12 8 -12 9 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,8C:CE:4E:9A:42:DD,-39,11,1,7,1,1,1,1,0,0,0,-93,1,6,1,106496490,0,110,0,0,106.912,384,[110 96 6 0 0 0 0 0 0 0 0 0 3 16 2 17 1 16 1 17 1 16 0 17 0 16 -1 16 -1 16 -2 16 -1 16 -2 15 -2 16 -2 15 -2 15 -2 14 -2 15 -2 14 -3 14 -2 14 -2 14 -2 13 -2 13 -2 13 -1 13 -1 13 0 0 -1 12 -1 12 0 12 0 12 0 12 0 12 0 11 0 11 0 11 1 11 1 11 2 11 2 11 2 11 3 11 3 11 3 11 3 11 3 11 3 10 3 11 4 10 4 10 4 10 4 10 5 10 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,8C:CE:4E:9A:42:DD,-39,11,1,7,1,1,1,1,0,0,0,-93,1,6,1,106537404,0,110,0,0,106.949,384,[110 96 6 0 0 0 0 0 0 0 0 0 -21 -4 -21 -5 -22 -6 -21 -7 -21 -7 -20 -7 -20 -8 -20 -8 -19 -8 -19 -9 -18 -9 -19 -9 -18 -9 -18 -9 -17 -10 -17 -9 -17 -9 -16 -9 -16 -9 -16 -9 -16 -9 -16 -9 -15 -9 -15 -8 -15 -8 -15 -8 0 0 -15 -7 -15 -7 -15 -7 -14 -6 -15 -6 -15 -6 -15 -5 -15 -5 -14 -4 -15 -4 -15 -4 -15 -4 -15 -3 -15 -3 -15 -3 -15 -2 -15 -2 -15 -2 -15 -2 -15 -1 -15 -1 -15 -1 -15 -1 -15 -1 -15 0 -15 0 0 0 0 0 0 0 0 0 0 0 ]
